Time,SPY,IEFA,VWO,EWJ,XLF,XLK,XLV,XLY,XLP,XLU,XLI,XLE,XLC,XLRE,XLB,BND,LQD,BNDX,SHV,HYG,GLD,SLV,PDBC,USO
2021-06-02,405.020263671875,71.5671844482422,50.9783020019531,66.1370697021484,36.4983711242676,135.695358276367,116.717430114746,168.313247680664,66.453857421875,60.331859588623,101.150680541992,49.8057556152344,76.894905090332,41.211254119873,83.4154510498047,79.7797164916992,121.303085327148,53.3905982971191,104.431816101074,76.774787902832,178.770004272461,26.1499996185303,11.3490695953369,46.9000015258789
2021-06-03,403.517059326172,71.1693878173828,50.4050979614258,66.1563110351562,36.5841789245605,134.433044433594,117.073364257812,166.313583374023,66.8666839599609,60.693286895752,100.929595947266,49.9410247802734,76.3764190673828,41.1281127929688,83.3964385986328,79.6298904418945,120.824127197266,53.3062133789062,104.422370910645,76.6164169311523,175.270004272461,25.4599990844727,11.2630910873413,46.9700012207031
2021-06-04,407.207550048828,71.8354797363281,50.8581123352051,66.8774871826172,36.6795272827148,137.016403198242,117.448547363281,167.646697998047,67.1012344360352,60.6006088256836,101.256416320801,50.2746849060059,77.4721069335938,41.1650619506836,83.5770797729492,79.9482345581055,121.680809020996,53.4374923706055,104.431816101074,76.7835845947266,177.160003662109,25.7800006866455,11.3891935348511,47.2599983215332
2021-06-07,406.8125,72.0482406616211,50.6547164916992,67.1371002197266,36.4411582946777,136.987045288086,117.871795654297,167.646697998047,66.988639831543,60.7118225097656,100.554725646973,50.0582580566406,77.8732070922852,41.5530624389648,82.559814453125,79.8920669555664,121.579475402832,53.3905982971191,104.422370910645,76.8099975585938,177.869995117188,25.8999996185303,11.4121198654175,47.2700004577637
2021-06-08,406.899200439453,71.9927368164062,50.442081451416,66.810173034668,36.345817565918,136.996795654297,117.506248474121,168.999389648438,66.4257202148438,60.1928367614746,100.814247131348,50.4911155700684,77.6482009887695,41.7747802734375,82.7119216918945,80.0418472290039,122.040054321289,53.4656105041504,104.431816101074,76.8627853393555,177.320007324219,25.6100006103516,11.5210247039795,47.8800010681152
2021-06-09,406.292144775391,71.7799682617188,50.4050979614258,66.338996887207,36.0025749206543,137.094680786133,118.641395568848,168.068176269531,66.1067276000977,60.7303619384766,99.7857284545898,50.1754875183105,77.5699462890625,41.8209686279297,82.0654525756836,80.2010192871094,122.482276916504,53.5687599182129,104.41291809082,76.9243621826172,176.979995727539,25.7800006866455,11.4579734802246,47.5800018310547
2021-06-10,408.180755615234,71.993896484375,50.7564125061035,66.624755859375,35.5830497741699,138.102584838867,120.671188354492,168.862167358398,66.5195388793945,61.1288642883301,99.2955169677734,50.1123657226562,77.9906158447266,42.2459259033203,81.5710754394531,80.3695526123047,123.034973144531,53.6156387329102,104.422370910645,77.0651321411133,177.740005493164,25.9699993133545,11.5038290023804,47.8300018310547
2021-06-11,408.855224609375,72.1815490722656,50.5345344543457,66.7216262817383,35.8118858337402,138.924545288086,119.815017700195,169.783554077148,66.5570678710938,61.2678833007812,99.4973754882812,49.9410247802734,78.0786514282227,41.9780158996582,81.8753204345703,80.350830078125,123.136291503906,53.7187843322754,104.41291809082,77.0915222167969,175.740005493164,25.8700008392334,11.4637069702148,48.0699996948242
2021-06-14,409.770660400391,72.2847518920898,50.737922668457,66.7022476196289,35.4400329589844,140.333694458008,119.920837402344,169.832565307617,66.5195388793945,61.3976135253906,99.0455856323242,49.7245979309082,78.5971450805664,42.2182121276855,80.8675537109375,80.1448516845703,122.684921264648,53.5968933105469,104.41291809082,77.0211563110352,174.710006713867,25.8400001525879,11.4178504943848,48.3199996948242
2021-06-15,409.019104003906,72.3222961425781,50.3958511352539,67.0219116210938,35.5067749023438,139.472534179688,119.959312438965,168.930786132812,66.3600463867188,61.5829734802246,99.4685287475586,50.6714744567871,78.1471252441406,41.8302116394043,80.6964340209961,80.1448516845703,122.77702331543,53.53125,104.422370910645,77.0123748779297,174.050003051758,25.6499996185303,11.371997833252,48.9799995422363
